,MIN,MAX,MEAN,RMS,VAR,STD,POWER,PEAK,P2P,CREST FACTOR,SKEW,KURTOSIS,MAX_f,SUM_f,MEAN_f,VAR_f,PEAK_f,SKEW_f,KURTOSIS_f
0,-2.0,699.0730840790243,174.5996334052549,285.3733065461276,50952.89210382071,225.72747308163602,81437.9240890701,699.0730840790243,701.0730840790243,2.4496793079209267,[3.50878578e-07 6.05895888e-01],[-1.20000049  3.57831416],13.99301585573302,325751.6963562805,4.660519863172148,17.383603986369913,13.99301585573302,[3.50878578e-07 6.05895888e-01],[-1.20000049  3.57831416]
0,-2.0,609.5740878135506,152.950749998049,248.83707158758477,38525.9562713191,196.28030026296346,61919.88819628479,609.5740878135506,611.5740878135506,2.4496916151779855,[ 4.61396613e-07 -3.97002407e-01],[-1.20000064 -0.0925956 ],12.226151854288403,247679.55278513912,4.061385818987589,13.202743492490477,12.226151854288403,[ 4.61396613e-07 -3.97002407e-01],[-1.20000064 -0.0925956 ]
0,-2.0,579.4050804262437,144.33214880386203,236.52009991551924,35109.98848570704,187.37659535199973,55941.75766404721,579.4050804262437,581.4050804262437,2.449707575099101,[ 5.10671367e-07 -2.73994030e-01],[-1.20000071 -0.62987902],11.634831326936586,223767.03065618884,3.864448581379332,11.95351896175387,11.634831326936586,[ 5.10671367e-07 -2.73994030e-01],[-1.20000071 -0.62987902]
0,-0.792236328125,589.6570877915937,147.4458437711481,240.70432563766596,36198.29553529772,190.2584966178849,57938.57238068354,589.6570877915937,590.4493241197187,2.4497153768611906,[4.93071260e-07 4.37387878e-01],[-1.20000069  0.62934448],11.797695533431526,231754.28952273415,3.9285714931301556,12.353031566471177,11.797695533431526,[4.93071260e-07 4.37387878e-01],[-1.20000069  0.62934448]
0,-1.786377,561.0510883669242,140.27097710642076,229.02598711107447,32776.95575381204,181.0440713025755,52452.902772202055,561.0510883669242,562.8374653669242,2.449726755657742,[ 5.44595666e-07 -2.66965863e-01],[-1.20000076  1.28796266],11.221768019865499,209811.61108880822,3.7375589833406053,11.181258351438347,11.221768019865499,[ 5.44595666e-07 -2.66965863e-01],[-1.20000076  1.28796266]
0,-2.0,480.10108611600344,119.55483262974919,195.97964081249125,24114.661607865757,155.28896164204897,38408.01961299309,480.10108611600344,482.10108611600344,2.449749801181404,[7.43557581e-07 2.28308837e-01],[-1.20000103  0.23677072],9.64455794053612,153632.07845197237,3.199068766699408,8.192510933797099,9.64455794053612,[7.43557581e-07 2.28308837e-01],[-1.20000103  0.23677072]
0,0.0,657.0320859445258,164.7127827539565,268.21091693373654,44806.795159883666,211.67615633293153,71937.09596243573,657.0320859445258,657.0320859445258,2.4496843508679786,[3.97187981e-07 5.75963922e-01],[-1.20000055  0.24640373],13.175095153210336,287748.383849743,4.378932064915738,15.347108380631342,13.175095153210336,[3.97187981e-07 5.75963922e-01],[-1.20000055  0.24640373]
0,-1.3522949,663.2900865942588,166.29531242394063,270.7658594835833,45660.01972770755,213.6820528909893,73314.15066188357,663.2900865942588,664.6423814942588,2.4496813884118005,[ 3.89732320e-07 -1.10869204e+00],[-1.20000054  3.93766446],13.301329236198983,293256.60264753434,4.420243015910019,15.638038079451778,13.301329236198983,[ 3.89732320e-07 -1.10869204e+00],[-1.20000054  3.93766446]
0,-2.0,514.285081654734,127.94392424427275,209.93592765487924,27703.445969290482,166.4435218603911,44073.09372031469,514.285081654734,516.285081654734,2.4497240057937324,[6.48072111e-07 8.57716810e-01],[-1.2000009   2.51169708],10.359543469430985,176292.37488125876,3.4292790009581924,9.413925005418788,10.359543469430985,[6.48072111e-07 8.57716810e-01],[-1.2000009   2.51169708]
0,-2.0,553.399083120718,138.3184823940184,225.902091598935,31899.75241698925,178.60501789420488,51031.75498877362,553.399083120718,555.399083120718,2.4497297887051834,[ 5.59756518e-07 -2.75588219e-01],[-1.20000078  3.15059624],11.08287005791107,204127.0199550945,3.6893981339483535,10.895044896303531,11.08287005791107,[ 5.59756518e-07 -2.75588219e-01],[-1.20000078  3.15059624]
0,-2.0,345.24207888104684,85.78070996923651,140.9245758189319,12501.405866919617,111.80968592621846,19859.73606974589,345.24207888104684,347.24207888104684,2.4498358563422884,[1.43702946e-06 2.24078602e-01],[-1.200002   -0.61653691],6.947653822728154,79438.94427898356,2.302311160415707,4.2444758145386,6.947653822728154,[1.43702946e-06 2.24078602e-01],[-1.200002   -0.61653691]
0,-2.0,404.6330809612714,101.12297734884707,165.16870747580288,17054.8453813319,130.5942011780458,27280.701929227336,404.6330809612714,406.6330809612714,2.449816839673156,[1.04648138e-06 4.00611309e-02],[-1.20000145  3.23761358],8.096427803547954,109122.80771690936,2.6978542255960583,5.826955099260231,8.096427803547954,[1.04648138e-06 4.00611309e-02],[-1.20000145  3.23761358]
0,-0.38720703125,789.2730854970757,197.56862103635436,322.1974435578333,64777.8326169966,254.51489665046446,103811.19263520319,789.2730854970757,789.6602925283257,2.4496565732539834,[2.75296768e-07 7.74845402e-01],[-1.20000038  1.2092373 ],15.809381165641371,415244.7705408128,5.261057806365457,22.151246865064312,15.809381165641371,[2.75296768e-07 7.74845402e-01],[-1.20000038  1.2092373 ]
0,-1.342041015625,608.9310967745174,152.70517106018497,248.57395660175123,38470.142632128955,196.13807032835047,61789.01190064931,608.9310967745174,610.2731377901424,2.449697889107935,[ 4.62361130e-07 -6.36564682e-01],[-1.20000064  2.27965765],12.20351365518142,247156.04760259727,4.05173848528848,13.139904602058477,12.20351365518142,[ 4.62361130e-07 -6.36564682e-01],[-1.20000064  2.27965765]
0,-0.5649414,736.0720824089923,184.0649716025995,300.47798839960217,56407.10774160567,237.5018057649366,90287.02151267145,736.0720824089923,736.6370238089922,2.449670560993302,[3.16509877e-07 1.45173812e-02],[-1.20000044  0.67894412],14.736480628673009,361148.0860506858,4.908503942191554,19.282340310108804,14.736480628673009,[3.16509877e-07 1.45173812e-02],[-1.20000044  0.67894412]
0,-1.750732421875,545.160953354336,136.74864145088284,222.5401379009641,30823.922038318004,175.5674287512294,49524.11297698012,545.160953354336,546.911685776211,2.4497196707811253,[ 5.76951124e-07 -1.17748975e+00],[-1.2000008  3.5224704],11.161617314182186,198096.45190792048,3.7046763148548862,10.985907069981815,11.161617314182186,[ 5.76951124e-07 -1.17748975e+00],[-1.2000008  3.5224704]
0,-2.0,488.8800853191423,121.68867305068822,199.5637894123001,25017.572895759575,158.16944362221034,39825.70604459687,488.8800853191423,490.8800853191423,2.449743446738791,[7.17114838e-07 3.54404490e-01],[-1.200001    0.79275283],9.824551784329318,159302.82417838744,3.257992968307989,8.497060906585968,9.824551784329318,[7.17114838e-07 3.54404490e-01],[-1.200001    0.79275283]
0,-2.0,632.0590911877295,158.05795912314036,258.01491764527617,41589.37928532636,203.93474271277654,66571.69772749866,632.0590911877295,634.0590911877295,2.449699796260216,[4.29168916e-07 4.14031321e-01],[-1.2000006   1.40177531],12.643286139791071,266286.7909099946,4.209136173969313,14.180038253875283,12.643286139791071,[4.29168916e-07 4.14031321e-01],[-1.2000006   1.40177531]
0,-2.0,678.6450786445494,169.14979106942644,277.03439766168776,48136.40566894354,219.4001040768749,76748.05748777415,678.6450786445494,680.6450786445494,2.4496780341093434,[3.72312479e-07 1.18375368e+00],[-1.20000052  5.71755777],13.633910536488989,306992.22995109664,4.527908996328859,16.408905182952445,13.633910536488989,[3.72312479e-07 1.18375368e+00],[-1.20000052  5.71755777]
0,-1.77685546875,553.4970966535641,138.40011009050093,225.94211538843805,31895.24903313949,178.59241034584727,51049.83950620226,553.4970966535641,555.2739521223141,2.449729638504959,[ 5.59540598e-07 -1.22032352e-01],[-1.20000078  0.94051676],11.05260968566348,204199.35802480904,3.6827181868563166,10.85564417036256,11.05260968566348,[ 5.59540598e-07 -1.22032352e-01],[-1.20000078  0.94051676]
0,-2.0,580.90608628705,145.38237191472643,237.13253620505964,35095.80566349207,187.33874576150038,56231.83972704392,580.90608628705,582.90608628705,2.4497105946891793,[ 5.08030522e-07 -8.97538743e-03],[-1.20000071  0.80579927],11.651460830432418,224927.35890817572,3.8711165996863506,11.994588369845395,11.651460830432418,[ 5.08030522e-07 -8.97538743e-03],[-1.20000071  0.80579927]
0,-2.0,724.6880870598692,180.51628575353845,295.8318969853108,54930.3818516744,234.37231460152114,87516.51127392754,724.6880870598692,726.6880870598692,2.449661765498711,[3.26523006e-07 2.49398417e-02],[-1.20000045  0.00317285],14.528778117883189,350066.0450957102,4.829296505569339,18.665775638749075,14.528778117883189,[3.26523006e-07 2.49398417e-02],[-1.20000045  0.00317285]
0,-2.0,734.1780821550876,183.66220739098327,299.70521811226234,56091.4113399902,236.83625427706417,89823.21776371876,734.1780821550876,736.1780821550876,2.449667332385525,[ 3.18144342e-07 -4.18714382e-01],[-1.20000044  1.20538331],14.759962242267164,359292.87105487497,4.896065505489957,19.184914247244848,14.759962242267164,[ 3.18144342e-07 -4.18714382e-01],[-1.20000044  1.20538331]
0,-2.0,630.0760849739792,157.035375158442,257.2064364713717,41495.04191114916,203.7033183606717,66155.15096230178,630.0760849739792,632.0760849739792,2.44969019289729,[4.31879207e-07 8.12262449e-01],[-1.2000006   0.19052391],12.624549542158249,264620.6038492071,4.199793738084166,14.11710623224546,12.624549542158249,[4.31879207e-07 8.12262449e-01],[-1.2000006   0.19052391]
0,-2.0,514.3830962182503,128.54118241714332,209.9743156562309,27566.37765810517,166.0312550639342,44089.21323530249,514.3830962182503,516.3830962182503,2.4497429345615593,[6.47803148e-07 1.94374680e-01],[-1.2000009  1.5974373],10.334564089909225,176356.85294120995,3.4225441107982055,9.376451009234154,10.334564089909225,[6.47803148e-07 1.94374680e-01],[-1.2000009  1.5974373]
0,-1.499755859375,493.04808522672727,123.40646341358988,201.2641328049212,25278.09594146725,158.9908674781896,40507.25115371695,493.04808522672727,494.54784108610227,2.449756339370328,[7.05051387e-07 6.89440645e-01],[-1.20000098  1.96666508],9.893715783032931,162029.0046148678,3.285792598452056,8.642311156107699,9.893715783032931,[7.05051387e-07 6.89440645e-01],[-1.20000098  1.96666508]
0,-1.36376953125,441.8240902631877,110.72012163694019,180.35224985515143,20267.98869251613,142.36568649964826,32526.934027814965,441.8240902631877,443.1878597944377,2.449784189651282,[ 8.77841571e-07 -1.93383739e-02],[-1.20000122  1.40331499],8.848710917755966,130107.73611125984,2.942016464165608,6.929003301763256,8.848710917755966,[ 8.77841571e-07 -1.93383739e-02],[-1.20000122  1.40331499]
0,-2.0,540.0220892716206,135.56840209681073,220.44277996837621,30216.227593103376,173.82815535206998,48595.01924018593,540.0220892716206,542.0220892716206,2.449715474233676,[ 5.87802766e-07 -4.23431601e-01],[-1.20000082  1.26566038],10.872978502282812,194380.07696074373,3.5969666350988847,10.356676798437109,10.872978502282812,[ 5.87802766e-07 -4.23431601e-01],[-1.20000082  1.26566038]
0,-1.7631836,518.7140960009662,130.00139402602528,211.74276249536422,27934.635020458325,167.13657595050321,44834.997469168215,518.7140960009662,520.4772796009662,2.4497370766678395,[6.37039008e-07 3.64323901e-01],[-1.20000089  0.95238705],10.387003892671116,179339.98987667286,3.4515009599051742,9.535791098698626,10.387003892671116,[6.37039008e-07 3.64323901e-01],[-1.20000089  0.95238705]
0,-2.0,578.6430940699493,144.00893470324345,236.20971413032007,35056.45577516449,187.2336929485836,55795.02904952753,578.6430940699493,580.6430940699493,2.449700666208436,[5.11999899e-07 7.60735143e-02],[-1.20000071 -0.0836771 ],11.618563743836194,223180.1161981101,3.851651874190772,11.874770776384917,11.618563743836194,[5.11999899e-07 7.60735143e-02],[-1.20000071 -0.0836771 ]
0,-2.0,687.5900828655623,171.7400378443709,280.68539087136213,49289.64804982336,222.01272046849783,78784.28864860935,687.5900828655623,689.5900828655623,2.449682474499302,[ 3.62690338e-07 -8.45006463e-01],[-1.2000005   2.53398766],13.767040392917076,315137.15459443734,4.584746778899519,16.823042642734233,13.767040392917076,[ 3.62690338e-07 -8.45006463e-01],[-1.2000005   2.53398766]
0,-2.0,466.4660889192612,117.17399743467142,190.41406037898605,22527.768715191753,150.09253384226596,36257.51439001214,466.4660889192612,468.4660889192612,2.4497460323614844,[ 7.87619477e-07 -6.77450542e-01],[-1.20000109  1.48547571],9.362731023002352,145030.05756004853,3.1068992622118365,7.7275923179052315,9.362731023002352,[ 7.87619477e-07 -6.77450542e-01],[-1.20000109  1.48547571]
0,-2.0,482.000095440804,120.05670422146724,196.7547942307796,24298.83682427554,155.88084174867527,38712.449052796415,482.000095440804,484.000095440804,2.4497501945261453,[ 7.37698592e-07 -1.46128287e-01],[-1.20000103 -0.2846264 ],9.67453514575668,154849.79621118563,3.207328007688186,8.234837993922213,9.67453514575668,[ 7.37698592e-07 -1.46128287e-01],[-1.20000103 -0.2846264 ]
0,-1.57177734375,345.4900834552075,86.51437631380225,141.02383975190892,12402.986069405895,111.36869429694278,19887.723378372084,345.4900834552075,347.0618607989575,2.449870064969146,[1.43495412e-06 8.31104737e-01],[-1.20000199  4.90622852],6.947797946731174,79550.89351348832,2.3023527874938736,4.244281045741819,6.947797946731174,[1.43495412e-06 8.31104737e-01],[-1.20000199  4.90622852]
0,-2.0,542.1120941530837,134.90292247555664,221.29597474653045,30773.109946570985,175.42266086960083,48971.90843901704,542.1120941530837,544.1120941530837,2.4497151146739653,[5.83275703e-07 1.72444369e-01],[-1.20000081  0.4121781 ],10.906138820229117,195887.63375606813,3.6083044826861945,10.421993647538821,10.906138820229117,[5.83275703e-07 1.72444369e-01],[-1.20000081  0.4121781 ]
