,MIN,MAX,MEAN,RMS,VAR,STD,POWER,PEAK,P2P,CREST FACTOR,SKEW,KURTOSIS,MAX_f,SUM_f,MEAN_f,VAR_f,PEAK_f,SKEW_f,KURTOSIS_f
0,-2.0,553.533,138.3817282689427,225.97949902656634,31917.2312615984,178.65394275413684,51066.7339802979,553.533,555.533,2.44948326013824,[ 7.43527996e-16 -2.49387449e-01],[-1.2         3.14691889],2.7719076686531134,204266.93592119162,0.9229817448723595,0.6815238455640312,2.7719076686531134,[ 7.43527996e-16 -2.49387449e-01],[-1.2         3.14691889]
0,-2.0,345.376,85.84406968129572,141.00197917824548,12512.35383273522,111.85863325079214,19881.558132182374,345.376,347.376,2.449440795177763,[-2.78873447e-17  2.23070861e-01],[-1.2        -0.61816062],1.7383236329596585,79526.2325287295,0.5762102403252485,0.26564423734575004,1.7383236329596585,[-2.78873447e-17  2.23070861e-01],[-1.2        -0.61816062]
0,-2.0,404.767,101.18632346902618,165.2461140898782,17067.606164626635,130.64304866553994,27306.278221805045,404.767,406.767,2.449479688096297,[4.13810528e-16 5.01152851e-02],[-1.2         3.26666024],2.025512896147155,109225.11288722017,0.6750958816704173,0.36461163488734816,2.025512896147155,[4.13810528e-16 5.01152851e-02],[-1.2         3.26666024]
0,-2.0,789.407,197.63190388447782,322.2748522901588,64802.71098564018,254.5637660501592,103861.08041864367,789.407,791.407,2.449483707432626,[6.04437487e-16 7.53150043e-01],[-1.2         1.28406395],3.9537032782921937,415444.32167457475,1.3158965185820455,1.3852846836004884,3.9537032782921937,[6.04437487e-16 7.53150043e-01],[-1.2         1.28406395]
0,-1.446044921875,609.065,152.768341321101,248.65136491040073,38489.33516180488,196.18699029702472,61827.50127180526,609.065,610.511044921875,2.449473785191049,[-5.9827912e-16 -6.3045435e-01],[-1.2         2.23890009],3.0523729985555526,247310.0050872211,1.0135655946197586,0.8218835922738117,3.0523729985555526,[-5.9827912e-16 -6.3045435e-01],[-1.2         2.23890009]
0,-0.5649414,736.206,184.12815443814387,300.5553967927883,56430.369284473454,237.55077201405481,90333.54654127042,736.206,736.7709414,2.4494852125632,[3.45675688e-16 1.53046225e-02],[-1.2         0.68361952],3.685330985264109,361334.18616508174,1.2277583252863764,1.2059226388603854,3.685330985264109,[3.45675688e-16 1.53046225e-02],[-1.2         0.68361952]
0,-2.0,545.295,136.81183359486266,222.6175354128305,30841.08926169445,175.61631262981936,49558.567073282844,545.295,547.295,2.4494701146914775,[-3.20064007e-17 -1.17319440e+00],[-1.2         3.50006599],2.791712134758416,198234.26829313138,0.9268134177379347,0.687216404468407,2.791712134758416,[-3.20064007e-17 -1.17319440e+00],[-1.2         3.50006599]
0,-2.0,489.014,121.75187601618741,199.64119576715134,25033.087733876975,158.21848101241832,39856.607047338046,489.014,491.014,2.4494643909584397,[-1.10928057e-16  3.54641486e-01],[-1.2         0.79126113],2.45732997353438,159426.42818935218,0.815130216118661,0.5315814836599984,2.45732997353438,[-1.10928057e-16  3.54641486e-01],[-1.2         0.79126113]
0,-2.0,632.193,158.1211381775138,258.09232593579327,41609.35436839532,203.983711036924,66611.64870694774,632.193,634.193,2.449483911262334,[-9.52329389e-16  4.15291194e-01],[-1.2         1.32113536],3.16230184106486,266446.59482779104,1.0529155397532208,0.886917302224035,3.16230184106486,[-9.52329389e-16  4.15291194e-01],[-1.2         1.32113536]
0,-2.0,678.779,169.21294970417154,277.1118054384067,48157.93036574684,219.44915211899735,76790.95271333338,678.779,680.779,2.449477022193742,[2.69221632e-16 1.18389927e+00],[-1.2         5.72215283],3.4098587847385144,307163.8108533333,1.1326099220255654,1.026273173591333,3.4098587847385144,[2.69221632e-16 1.18389927e+00],[-1.2         5.72215283]
0,-1.9169921875,553.631,138.46329765561774,226.01952360973027,31912.740255101213,178.64137330165488,51084.825052769425,553.631,555.5479921875,2.4494830851690454,[ 1.68528406e-16 -1.22711911e-01],[-1.2         0.91548769],2.764521074527758,204339.3002110776,0.9213105080935183,0.6790590791182813,2.764521074527758,[ 1.68528406e-16 -1.22711911e-01],[-1.2         0.91548769]
0,-2.0,581.04,145.44542974062253,237.20994204178226,35114.183571031324,187.38778927942803,56268.5566034657,581.04,583.04,2.4494757470901254,[-1.53034481e-16 -1.43280730e-04],[-1.2         0.79564833],2.914056032829719,225074.22641386284,0.9684110664234082,0.7502736651021547,2.914056032829719,[-1.53034481e-16 -1.43280730e-04],[-1.2         0.79564833]
0,-2.0,724.822,180.57941142328204,295.9093056553789,54953.3933434695,234.42140120618146,87562.31717344845,724.822,726.822,2.4494734911924003,[9.19142241e-17 2.49128527e-02],[-1.2         0.00129284],3.633428940083659,350249.26869379386,1.2079560364949848,1.1673743653668391,3.633428940083659,[9.19142241e-17 2.49128527e-02],[-1.2         0.00129284]
0,-2.0,734.312,183.72540416367622,299.7826283131215,56114.600103216966,236.88520448355774,89869.62423832314,734.312,736.312,2.4494814930804285,[ 1.00414779e-15 -4.07597078e-01],[-1.2         1.18708825],3.6913409961813564,359478.4969532926,1.2246487550191205,1.1998315701452476,3.6913409961813564,[ 1.00414779e-15 -4.07597078e-01],[-1.2         1.18708825]
0,-2.0,630.21,157.09858458679352,257.2838450004661,41515.01161904996,203.75232911319065,66194.97689822387,630.21,632.21,2.4494736542780537,[2.01094429e-16 8.15425203e-01],[-1.2         0.19781045],3.157805420741394,264779.90759289556,1.0505805119702878,0.8829832664067107,3.157805420741394,[2.01094429e-16 8.15425203e-01],[-1.2         0.19781045]
0,-2.0,514.517,128.60478519509704,210.0517290097566,27582.538084911164,166.07991475464806,44121.72885998822,514.517,516.517,2.4494775759551186,[0.         0.18728178],[-1.2         1.60760443],2.5850827460656474,176486.91543995286,0.8562670559693413,0.5865686655757154,2.5850827460656474,[0.         0.18728178],[-1.2         1.60760443]
0,-1.618896484375,493.182,123.46952491176538,201.3415389703599,25293.691733015894,159.0399061022607,40538.41531495295,493.182,494.800896484375,2.449479638042316,[5.05977759e-16 6.98244991e-01],[-1.2         1.95629855],2.474620102889417,162153.66125981184,0.8220801288723426,0.5406639271230971,2.474620102889417,[5.05977759e-16 6.98244991e-01],[-1.2         1.95629855]
0,-1.36376953125,441.958,110.78332697097127,180.4296564493951,20281.91539168961,142.4145898132969,32554.86092644675,441.958,443.32176953125,2.4494753728246192,[-2.07675948e-16  1.43854223e-02],[-1.2         1.24415793],2.21336734353368,130219.44370578697,0.7361356034381047,0.433527592802058,2.21336734353368,[-2.07675948e-16  1.43854223e-02],[-1.2         1.24415793]
0,-2.0,540.156,135.6315151521929,220.52018400987157,30233.243653268055,173.8770935266289,48629.151555747616,540.156,542.156,2.4494628572222665,[-3.35134736e-16 -3.94565424e-01],[-1.2         1.13726902],2.7194876385055458,194516.6062229904,0.8998732708317468,0.6478606573761,2.7194876385055458,[-3.35134736e-16 -3.94565424e-01],[-1.2         1.13726902]
0,-1.7631836,518.848,130.06449975121868,211.82017052186532,27951.01054437735,167.18555722423318,44867.7846399121,518.848,520.6111836,2.4494739982585436,[-1.74791300e-16  3.66388453e-01],[-1.2         0.92137788],2.598075215544389,179471.13855964842,0.8635062478812953,0.5965318244772597,2.598075215544389,[-1.74791300e-16  3.66388453e-01],[-1.2         0.92137788]
0,-2.0,578.777,144.07200055973402,236.2871232662491,35074.86327615561,187.28284298396264,55831.6046214396,578.777,580.777,2.449464837522408,[-4.51677459e-16  8.34344984e-02],[-1.2        -0.03917745],2.9058318138169508,223326.4184857584,0.9635441913129849,0.7427813800632431,2.9058318138169508,[-4.51677459e-16  8.34344984e-02],[-1.2        -0.03917745]
0,-2.0,687.724,171.8030939010659,280.76279954023,49311.44653168889,222.06180790871917,78827.74960566737,687.724,689.724,2.4494840524677746,[ 9.64571845e-16 -8.63183779e-01],[-1.2        2.6468532],3.4429501496578907,315310.9984226694,1.1468189828571251,1.052165303169007,3.4429501496578907,[ 9.64571845e-16 -8.63183779e-01],[-1.2        2.6468532]
0,-2.0,466.6,117.23733629359072,190.49146934298278,22542.406871232073,150.14128969484733,36286.99989244855,466.6,468.6,2.4494535194113056,[-3.34389738e-16 -6.99281918e-01],[-1.2         1.62695738],2.3419554980690145,145147.99956979425,0.7773564672761046,0.48346569327802874,2.3419554980690145,[-3.34389738e-16 -6.99281918e-01],[-1.2         1.62695738]
0,-2.0,482.134,120.11989696969805,196.8322027045122,24314.12637349932,155.92987646214345,38742.91602151019,482.134,484.134,2.449467075891985,[-4.10275848e-16 -1.46580322e-01],[-1.2        -0.28696167],2.4200796485857485,154971.66408604075,0.8024630493270544,0.5151838523510117,2.4200796485857485,[-4.10275848e-16 -1.46580322e-01],[-1.2        -0.28696167]
0,-1.655029296875,345.624,86.57755178456044,141.10124501423152,12413.888871557952,111.41763267794713,19909.5613445662,345.624,347.279029296875,2.4494751975089963,[-5.27985305e-16  8.39578651e-01],[-1.2         4.93870677],1.7381420227435411,79638.24537826478,0.5762202287730434,0.26563177344065936,1.7381420227435411,[-5.27985305e-16  8.39578651e-01],[-1.2         4.93870677]
0,-2.0,542.246,134.96569771451357,221.3733846363768,30790.435865799765,175.472037276028,49006.17542536523,542.246,544.246,2.4494633846371445,[3.11441122e-16 1.74461739e-01],[-1.2         0.39435973],2.7278744710001335,196024.70170146087,0.9027073280534412,0.6519445503743045,2.7278744710001335,[3.11441122e-16 1.74461739e-01],[-1.2         0.39435973]
0,-2.0,660.248,165.10626453002664,269.5456801655955,45394.79510887437,213.06054329432837,72654.87369593351,660.248,662.248,2.449484627594018,[1.08438745e-15 1.98698311e+00],[-1.2         8.22284419],3.3013378057207245,290619.4947837341,1.1000313968013191,0.9680635475449177,3.3013378057207245,[1.08438745e-15 1.98698311e+00],[-1.2         8.22284419]
0,-2.0,584.469,146.5649781055745,238.61009125748893,35453.48284281967,188.2909526313457,56934.77564990719,584.469,586.469,2.449473100319499,[-3.79798001e-16 -1.59547058e+00],[-1.2         3.21680604],2.9321778126353437,227739.10259962876,0.9723796907006966,0.7564439291435219,2.9321778126353437,[-3.79798001e-16 -1.59547058e+00],[-1.2         3.21680604]
0,-2.0,688.031,172.46351122179755,280.889057843282,49155.00011313549,221.70926934419202,78898.66281608662,688.031,690.031,2.4494759791742293,[ 7.07224999e-16 -8.36806154e-01],[-1.2         1.51940235],3.442069765978518,315594.65126434644,1.1461165429414093,1.0508997154391746,3.442069765978518,[ 7.07224999e-16 -8.36806154e-01],[-1.2         1.51940235]
0,-1.052002,386.009,96.74198297508015,157.58846822361363,15475.114047114184,124.39901143945713,24834.125317064885,386.009,387.06100200000003,2.4494749162246063,[ 5.71262169e-16 -5.31470075e-01],[-1.2         0.72526499],1.9339298934006095,99336.50126825951,0.6432378086682781,0.33101233225312804,1.9339298934006095,[ 5.71262169e-16 -5.31470075e-01],[-1.2         0.72526499]
0,-0.08496094,605.741,151.9031556498406,247.29418862560274,38079.847031615485,195.14058273874116,61154.41572799518,605.741,605.82596094,2.449475272211418,[ 1.31962279e-15 -7.73553194e-02],[-1.2        -0.76040332],3.039105578241811,244617.6629119808,1.0099487337824546,0.816024938141884,3.039105578241811,[ 1.31962279e-15 -7.73553194e-02],[-1.2        -0.76040332]
